sensor_id,timestamp,temperature,humidity,location,sensor_type
1016,2025-04-10T08:09:27.000Z,19.96,46.88,BuildingA_Floor1,TypeA
1080,2025-04-07T12:45:14.000Z,31.0,54.39,BuildingA_Floor2,TypeA
1035,2025-04-09T09:45:50.000Z,16.5,63.51,BuildingA_Floor1,TypeA
1010,2025-04-07T10:32:36.000Z,33.07,59.49,BuildingB_Floor2,TypeA
1057,2025-04-09T18:06:13.000Z,26.55,55.45,BuildingA_Floor1,TypeB
1039,2025-04-10T22:35:59.000Z,33.77,49.78,BuildingA_Floor1,TypeC
1049,2025-04-10T22:26:56.000Z,32.27,57.08,BuildingB_Floor2,TypeA
1068,2025-04-09T02:21:20.000Z,29.26,66.21,BuildingB_Floor2,TypeA
1081,2025-04-10T11:11:56.000Z,21.67,67.76,BuildingB_Floor2,TypeC
1071,2025-04-07T06:41:50.000Z,21.01,56.03,BuildingB_Floor1,TypeA
1033,2025-04-07T06:03:19.000Z,32.63,32.61,BuildingA_Floor1,TypeB
1092,2025-04-11T20:10:14.000Z,31.12,35.67,BuildingB_Floor1,TypeB
1045,2025-04-07T07:51:15.000Z,25.8,68.65,BuildingA_Floor1,TypeA
1079,2025-04-07T18:54:13.000Z,19.58,30.19,BuildingA_Floor1,TypeA
1016,2025-04-07T21:57:17.000Z,16.05,39.99,BuildingA_Floor2,TypeB
1028,2025-04-09T01:48:15.000Z,23.04,70.53,BuildingB_Floor1,TypeA
1067,2025-04-07T03:29:28.000Z,32.22,59.16,BuildingB_Floor1,TypeC
1025,2025-04-10T23:38:15.000Z,15.78,49.01,BuildingB_Floor2,TypeC
1048,2025-04-10T08:40:53.000Z,21.26,61.35,BuildingA_Floor1,TypeB
1052,2025-04-11T17:44:11.000Z,17.5,46.24,BuildingA_Floor1,TypeB
1031,2025-04-11T18:42:30.000Z,16.52,64.41,BuildingB_Floor2,TypeC
1093,2025-04-09T13:02:18.000Z,18.44,36.55,BuildingB_Floor2,TypeA
1094,2025-04-08T00:20:29.000Z,32.25,76.74,BuildingA_Floor2,TypeC
1063,2025-04-08T15:32:44.000Z,26.11,69.88,BuildingA_Floor1,TypeB
1055,2025-04-09T12:08:59.000Z,17.76,60.04,BuildingB_Floor1,TypeA
1017,2025-04-08T08:15:24.000Z,30.77,38.05,BuildingB_Floor2,TypeC
1067,2025-04-07T04:55:12.000Z,34.67,50.49,BuildingA_Floor1,TypeC
1034,2025-04-10T12:39:06.000Z,19.85,72.87,BuildingB_Floor2,TypeA
1040,2025-04-10T05:29:21.000Z,24.82,43.73,BuildingA_Floor1,TypeC
1039,2025-04-07T19:33:15.000Z,26.47,63.1,BuildingA_Floor2,TypeC
1070,2025-04-11T05:43:25.000Z,25.5,51.18,BuildingB_Floor1,TypeB
1005,2025-04-11T00:29:19.000Z,23.69,50.32,BuildingB_Floor1,TypeB
1052,2025-04-10T05:37:09.000Z,32.58,49.83,BuildingB_Floor2,TypeB
1024,2025-04-09T09:07:51.000Z,29.25,38.58,BuildingA_Floor2,TypeB
1038,2025-04-09T13:55:53.000Z,31.31,75.98,BuildingB_Floor1,TypeB
1006,2025-04-09T19:09:53.000Z,32.36,43.42,BuildingA_Floor1,TypeA
1080,2025-04-09T19:05:35.000Z,16.45,30.86,BuildingA_Floor1,TypeC
1012,2025-04-10T04:48:48.000Z,21.98,33.61,BuildingB_Floor1,TypeC
1094,2025-04-09T09:01:15.000Z,26.85,67.1,BuildingB_Floor2,TypeA
1003,2025-04-09T20:00:54.000Z,15.52,34.06,BuildingA_Floor1,TypeB
1084,2025-04-10T16:12:32.000Z,27.78,44.22,BuildingB_Floor2,TypeA
1089,2025-04-08T02:26:10.000Z,26.38,70.87,BuildingA_Floor2,TypeA
1065,2025-04-09T03:45:28.000Z,23.34,73.61,BuildingA_Floor2,TypeA
1008,2025-04-10T18:53:25.000Z,30.73,50.33,BuildingA_Floor1,TypeA
1008,2025-04-11T01:25:11.000Z,22.32,32.67,BuildingB_Floor2,TypeB
1024,2025-04-09T17:21:02.000Z,20.23,32.52,BuildingB_Floor1,TypeB
1002,2025-04-09T20:28:15.000Z,25.34,53.36,BuildingA_Floor2,TypeC
1099,2025-04-10T04:56:08.000Z,24.12,30.48,BuildingB_Floor2,TypeA
1025,2025-04-09T02:44:18.000Z,28.14,74.72,BuildingA_Floor2,TypeA
1061,2025-04-09T05:42:06.000Z,19.71,64.47,BuildingB_Floor2,TypeC
1038,2025-04-09T06:52:24.000Z,22.63,44.64,BuildingB_Floor2,TypeC
1049,2025-04-10T22:23:30.000Z,25.76,66.48,BuildingB_Floor2,TypeA
1097,2025-04-11T20:43:06.000Z,34.44,55.35,BuildingB_Floor1,TypeC
1093,2025-04-11T04:47:07.000Z,28.21,74.94,BuildingB_Floor1,TypeA
1063,2025-04-08T18:16:31.000Z,19.53,55.35,BuildingB_Floor2,TypeC
1081,2025-04-08T00:27:55.000Z,24.2,67.77,BuildingB_Floor1,TypeA
1092,2025-04-10T08:08:16.000Z,31.83,34.66,BuildingA_Floor2,TypeC
1010,2025-04-10T13:28:45.000Z,18.9,39.58,BuildingA_Floor2,TypeC
1096,2025-04-07T23:22:53.000Z,32.65,36.46,BuildingB_Floor1,TypeB
1050,2025-04-12T01:33:48.000Z,18.45,76.59,BuildingA_Floor1,TypeC
1061,2025-04-10T04:19:11.000Z,32.34,78.44,BuildingB_Floor2,TypeB
1027,2025-04-08T08:05:18.000Z,19.37,75.25,BuildingA_Floor2,TypeB
1088,2025-04-08T15:40:23.000Z,20.9,66.21,BuildingB_Floor2,TypeB
1049,2025-04-11T14:15:15.000Z,29.14,51.45,BuildingB_Floor2,TypeA
1027,2025-04-07T14:29:05.000Z,30.19,36.85,BuildingB_Floor1,TypeC
1003,2025-04-07T02:25:28.000Z,20.3,53.3,BuildingA_Floor1,TypeA
1052,2025-04-09T10:08:16.000Z,26.02,60.06,BuildingA_Floor2,TypeC
1027,2025-04-09T01:30:19.000Z,15.76,40.24,BuildingA_Floor2,TypeA
1100,2025-04-11T10:02:42.000Z,20.89,68.47,BuildingB_Floor2,TypeA
1079,2025-04-08T01:24:49.000Z,22.45,66.09,BuildingB_Floor1,TypeB
1071,2025-04-11T05:10:02.000Z,27.28,55.64,BuildingA_Floor1,TypeA
1011,2025-04-08T13:36:30.000Z,30.88,76.92,BuildingB_Floor2,TypeC
1032,2025-04-08T06:34:19.000Z,34.41,79.99,BuildingB_Floor2,TypeA
1085,2025-04-09T12:23:28.000Z,15.75,64.65,BuildingB_Floor1,TypeC
1078,2025-04-07T13:43:59.000Z,17.88,72.7,BuildingB_Floor1,TypeC
1027,2025-04-07T08:41:52.000Z,30.63,46.52,BuildingA_Floor1,TypeA
1032,2025-04-08T02:27:28.000Z,24.71,75.71,BuildingB_Floor1,TypeB
1096,2025-04-11T03:58:41.000Z,31.62,59.01,BuildingA_Floor1,TypeB
1010,2025-04-09T15:58:25.000Z,26.57,58.26,BuildingA_Floor1,TypeC
1072,2025-04-07T19:41:19.000Z,16.31,61.94,BuildingA_Floor2,TypeB
1044,2025-04-08T23:21:52.000Z,31.06,78.58,BuildingA_Floor1,TypeB
1032,2025-04-08T02:40:16.000Z,31.75,44.48,BuildingB_Floor2,TypeA
1059,2025-04-11T05:09:21.000Z,17.95,50.59,BuildingB_Floor1,TypeC
1077,2025-04-07T16:59:59.000Z,15.89,42.99,BuildingB_Floor2,TypeA
1085,2025-04-10T00:14:47.000Z,34.95,52.86,BuildingA_Floor2,TypeC
1100,2025-04-08T02:29:26.000Z,26.31,78.25,BuildingB_Floor1,TypeA
1009,2025-04-10T17:31:39.000Z,17.26,67.43,BuildingB_Floor1,TypeC
1083,2025-04-09T23:01:02.000Z,24.73,40.59,BuildingB_Floor1,TypeA
1034,2025-04-10T10:09:25.000Z,25.76,60.54,BuildingB_Floor2,TypeA
1042,2025-04-08T23:28:39.000Z,18.09,41.66,BuildingB_Floor1,TypeA
1099,2025-04-10T10:39:36.000Z,20.48,50.49,BuildingA_Floor2,TypeC
1011,2025-04-07T23:41:14.000Z,34.09,53.33,BuildingA_Floor1,TypeA
1038,2025-04-11T15:55:19.000Z,18.84,36.39,BuildingB_Floor1,TypeB
1051,2025-04-10T18:04:18.000Z,29.95,42.74,BuildingB_Floor1,TypeA
1051,2025-04-11T22:41:39.000Z,22.99,35.62,BuildingB_Floor1,TypeA
1077,2025-04-09T10:50:59.000Z,22.1,66.83,BuildingB_Floor1,TypeA
1013,2025-04-09T03:20:44.000Z,30.24,43.65,BuildingB_Floor1,TypeC
1047,2025-04-08T12:51:51.000Z,33.62,49.7,BuildingB_Floor2,TypeA
1062,2025-04-11T07:46:54.000Z,26.56,72.51,BuildingB_Floor2,TypeA
1014,2025-04-07T02:18:53.000Z,29.61,47.76,BuildingA_Floor1,TypeB
1049,2025-04-07T14:20:38.000Z,19.47,72.99,BuildingA_Floor1,TypeC
1082,2025-04-09T12:07:53.000Z,18.59,44.07,BuildingB_Floor1,TypeB
1057,2025-04-08T07:55:33.000Z,22.28,71.27,BuildingB_Floor1,TypeB
1085,2025-04-10T05:24:27.000Z,30.19,73.56,BuildingB_Floor1,TypeC
1001,2025-04-08T23:46:35.000Z,31.62,30.79,BuildingB_Floor1,TypeA
1081,2025-04-10T21:53:55.000Z,17.42,73.4,BuildingA_Floor2,TypeB
1058,2025-04-09T22:03:23.000Z,19.86,34.01,BuildingB_Floor1,TypeC
1006,2025-04-07T12:17:31.000Z,33.63,37.17,BuildingB_Floor1,TypeA
1028,2025-04-08T10:05:47.000Z,18.84,68.57,BuildingA_Floor1,TypeA
1000,2025-04-10T06:37:27.000Z,33.54,31.75,BuildingB_Floor1,TypeC
1055,2025-04-07T16:52:25.000Z,28.8,53.58,BuildingA_Floor2,TypeA
1002,2025-04-09T06:20:00.000Z,21.76,39.88,BuildingA_Floor2,TypeB
1083,2025-04-07T04:29:16.000Z,15.08,39.35,BuildingA_Floor2,TypeB
1090,2025-04-10T01:15:46.000Z,23.29,73.45,BuildingB_Floor1,TypeA
1063,2025-04-07T16:02:06.000Z,23.17,31.63,BuildingA_Floor2,TypeC
1021,2025-04-11T07:22:59.000Z,25.47,52.81,BuildingB_Floor2,TypeC
1086,2025-04-10T19:58:16.000Z,27.53,58.01,BuildingB_Floor2,TypeA
1091,2025-04-07T11:40:11.000Z,29.8,70.0,BuildingA_Floor1,TypeB
1085,2025-04-10T03:32:16.000Z,31.2,66.37,BuildingB_Floor2,TypeC
1077,2025-04-11T07:43:16.000Z,32.54,79.8,BuildingA_Floor1,TypeC
1086,2025-04-10T23:58:31.000Z,16.87,58.46,BuildingA_Floor1,TypeB
1095,2025-04-10T02:22:23.000Z,21.83,37.76,BuildingB_Floor2,TypeC
1015,2025-04-10T05:44:55.000Z,27.44,30.96,BuildingB_Floor2,TypeA
1072,2025-04-11T23:12:41.000Z,18.66,57.44,BuildingA_Floor1,TypeC
1054,2025-04-11T12:15:29.000Z,16.86,56.6,BuildingA_Floor2,TypeA
1026,2025-04-09T07:05:40.000Z,16.6,40.41,BuildingB_Floor1,TypeC
1073,2025-04-08T09:47:29.000Z,16.27,58.07,BuildingB_Floor1,TypeB
1053,2025-04-11T07:24:41.000Z,21.66,52.47,BuildingB_Floor2,TypeA
1088,2025-04-12T01:27:34.000Z,16.41,45.92,BuildingA_Floor1,TypeC
1031,2025-04-11T17:20:08.000Z,30.9,55.81,BuildingA_Floor1,TypeA
1045,2025-04-07T05:09:09.000Z,28.46,58.4,BuildingA_Floor1,TypeB
1050,2025-04-09T22:28:49.000Z,28.7,64.92,BuildingA_Floor2,TypeB
1021,2025-04-09T10:00:45.000Z,27.25,59.6,BuildingB_Floor1,TypeA
1044,2025-04-11T10:11:47.000Z,24.75,76.52,BuildingB_Floor1,TypeA
1074,2025-04-09T22:53:02.000Z,23.28,30.56,BuildingA_Floor2,TypeB
1100,2025-04-09T11:33:36.000Z,28.79,61.97,BuildingA_Floor1,TypeA
1075,2025-04-10T18:16:16.000Z,26.44,70.55,BuildingA_Floor2,TypeA
1072,2025-04-07T17:39:51.000Z,18.0,32.25,BuildingB_Floor1,TypeB
1065,2025-04-10T05:19:08.000Z,28.44,63.03,BuildingB_Floor1,TypeA
1065,2025-04-10T00:32:32.000Z,26.95,39.65,BuildingA_Floor2,TypeB
1062,2025-04-11T14:20:29.000Z,33.57,61.03,BuildingB_Floor1,TypeB
1068,2025-04-08T23:50:13.000Z,16.24,46.84,BuildingA_Floor1,TypeC
1034,2025-04-09T09:11:25.000Z,17.67,32.93,BuildingA_Floor2,TypeC
1008,2025-04-10T06:40:09.000Z,21.04,42.36,BuildingB_Floor1,TypeC
1057,2025-04-07T22:59:04.000Z,26.36,53.23,BuildingB_Floor1,TypeC
1004,2025-04-10T08:10:07.000Z,23.12,49.31,BuildingA_Floor2,TypeA
1095,2025-04-10T05:32:09.000Z,17.13,53.25,BuildingB_Floor2,TypeC
1067,2025-04-11T10:25:37.000Z,18.09,65.07,BuildingA_Floor2,TypeC
1057,2025-04-07T13:39:28.000Z,33.79,70.53,BuildingB_Floor2,TypeC
1007,2025-04-11T05:46:21.000Z,27.63,31.16,BuildingA_Floor1,TypeB
1007,2025-04-11T23:46:08.000Z,34.46,33.71,BuildingB_Floor1,TypeB
1024,2025-04-09T23:54:23.000Z,24.51,77.3,BuildingA_Floor1,TypeA
1027,2025-04-10T22:11:34.000Z,17.69,76.63,BuildingB_Floor1,TypeA
1015,2025-04-10T18:24:50.000Z,17.62,60.05,BuildingA_Floor2,TypeC
1012,2025-04-09T23:56:25.000Z,25.27,39.33,BuildingB_Floor2,TypeB
1075,2025-04-07T02:14:07.000Z,23.15,61.93,BuildingA_Floor1,TypeC
1092,2025-04-08T07:29:28.000Z,18.72,58.95,BuildingA_Floor1,TypeA
1012,2025-04-09T16:34:16.000Z,22.76,66.72,BuildingB_Floor1,TypeA
1042,2025-04-08T11:48:54.000Z,31.23,76.19,BuildingB_Floor2,TypeC
1004,2025-04-08T01:42:45.000Z,15.38,58.29,BuildingB_Floor2,TypeB
1048,2025-04-07T16:05:08.000Z,23.36,43.65,BuildingA_Floor1,TypeA
1049,2025-04-07T19:52:30.000Z,16.18,69.22,BuildingB_Floor1,TypeC
1059,2025-04-08T10:34:27.000Z,21.03,43.15,BuildingA_Floor2,TypeC
1094,2025-04-11T09:41:47.000Z,34.73,33.83,BuildingA_Floor1,TypeB
1055,2025-04-11T17:38:01.000Z,19.41,68.88,BuildingA_Floor1,TypeA
1029,2025-04-08T21:19:35.000Z,32.18,66.62,BuildingB_Floor1,TypeC
1074,2025-04-08T05:47:02.000Z,16.08,47.91,BuildingA_Floor1,TypeB
1042,2025-04-10T02:46:57.000Z,27.49,70.79,BuildingB_Floor2,TypeB
1038,2025-04-10T22:51:09.000Z,25.36,71.99,BuildingA_Floor2,TypeC
1021,2025-04-09T18:08:17.000Z,26.5,64.24,BuildingB_Floor2,TypeC
1032,2025-04-10T02:04:32.000Z,30.12,53.78,BuildingB_Floor2,TypeC
1085,2025-04-09T10:17:23.000Z,33.87,48.91,BuildingB_Floor1,TypeC
1059,2025-04-11T02:34:04.000Z,19.28,76.54,BuildingB_Floor1,TypeC
1081,2025-04-09T06:44:55.000Z,24.92,65.04,BuildingB_Floor2,TypeA
1077,2025-04-10T03:54:31.000Z,22.79,67.93,BuildingA_Floor2,TypeB
1026,2025-04-08T17:25:18.000Z,31.31,72.27,BuildingA_Floor2,TypeC
1066,2025-04-12T02:11:45.000Z,29.58,36.6,BuildingB_Floor2,TypeC
1075,2025-04-08T05:16:33.000Z,23.17,75.42,BuildingB_Floor2,TypeC
1085,2025-04-11T13:58:43.000Z,23.34,72.79,BuildingA_Floor2,TypeA
1012,2025-04-08T14:15:33.000Z,32.69,65.42,BuildingA_Floor2,TypeB
1078,2025-04-08T02:20:54.000Z,24.46,70.39,BuildingA_Floor1,TypeC
1058,2025-04-10T09:24:30.000Z,27.69,42.83,BuildingB_Floor1,TypeC
1084,2025-04-07T02:54:48.000Z,16.72,39.54,BuildingB_Floor1,TypeB
1091,2025-04-10T16:49:38.000Z,21.36,68.33,BuildingB_Floor2,TypeA
1040,2025-04-10T04:04:55.000Z,17.37,57.38,BuildingB_Floor2,TypeA
1039,2025-04-11T01:32:12.000Z,23.18,59.42,BuildingB_Floor2,TypeC
1025,2025-04-08T01:05:05.000Z,28.15,47.08,BuildingB_Floor1,TypeB
1002,2025-04-12T00:18:04.000Z,33.63,38.69,BuildingA_Floor1,TypeC
1069,2025-04-09T11:40:06.000Z,27.13,31.8,BuildingA_Floor2,TypeC
1009,2025-04-09T17:20:18.000Z,24.38,39.47,BuildingA_Floor2,TypeB
1023,2025-04-11T23:11:52.000Z,15.71,72.28,BuildingA_Floor2,TypeC
1054,2025-04-11T20:56:42.000Z,28.39,73.93,BuildingB_Floor1,TypeA
1068,2025-04-11T04:23:52.000Z,30.5,71.05,BuildingB_Floor2,TypeB
1076,2025-04-07T21:48:26.000Z,23.2,68.92,BuildingA_Floor2,TypeC
1035,2025-04-11T06:58:38.000Z,17.18,55.03,BuildingA_Floor2,TypeC
1016,2025-04-10T13:01:41.000Z,22.87,56.28,BuildingB_Floor2,TypeB
1022,2025-04-11T14:50:39.000Z,26.38,53.94,BuildingB_Floor2,TypeA
1099,2025-04-08T23:54:53.000Z,28.39,67.8,BuildingB_Floor2,TypeA
1008,2025-04-11T01:56:38.000Z,29.95,38.67,BuildingB_Floor1,TypeB
1007,2025-04-07T06:32:18.000Z,24.88,77.51,BuildingA_Floor1,TypeB
1071,2025-04-11T01:49:56.000Z,31.46,31.03,BuildingB_Floor2,TypeC
1094,2025-04-09T17:49:10.000Z,27.85,79.36,BuildingB_Floor2,TypeA
1041,2025-04-07T21:51:05.000Z,23.79,56.29,BuildingA_Floor1,TypeB
1069,2025-04-07T13:26:48.000Z,25.34,35.01,BuildingA_Floor1,TypeB
1086,2025-04-09T04:50:10.000Z,23.42,32.9,BuildingA_Floor1,TypeB
1086,2025-04-11T06:54:20.000Z,18.58,49.86,BuildingA_Floor2,TypeC
1030,2025-04-11T09:50:25.000Z,30.74,76.79,BuildingB_Floor1,TypeA
1095,2025-04-11T15:46:16.000Z,18.69,72.31,BuildingB_Floor1,TypeA
1043,2025-04-09T11:34:34.000Z,32.71,61.4,BuildingA_Floor2,TypeA
1052,2025-04-10T17:08:11.000Z,21.79,43.87,BuildingB_Floor2,TypeB
1054,2025-04-10T08:58:32.000Z,17.75,71.34,BuildingA_Floor1,TypeB
1037,2025-04-10T21:26:51.000Z,31.0,64.96,BuildingA_Floor1,TypeB
1016,2025-04-08T16:54:01.000Z,15.44,79.54,BuildingB_Floor1,TypeA
1086,2025-04-09T12:20:35.000Z,18.06,74.69,BuildingA_Floor1,TypeC
1046,2025-04-08T16:42:13.000Z,24.76,60.09,BuildingA_Floor2,TypeC
1006,2025-04-11T03:33:45.000Z,22.38,75.16,BuildingA_Floor1,TypeC
1025,2025-04-10T00:03:38.000Z,20.48,46.8,BuildingB_Floor2,TypeA
1026,2025-04-11T15:26:32.000Z,31.33,35.24,BuildingA_Floor2,TypeB
1065,2025-04-07T17:38:21.000Z,18.77,55.67,BuildingB_Floor1,TypeC
1062,2025-04-09T16:33:39.000Z,15.13,46.48,BuildingA_Floor2,TypeC
1086,2025-04-08T07:42:34.000Z,32.43,40.0,BuildingA_Floor1,TypeB
1066,2025-04-10T00:22:54.000Z,33.24,66.69,BuildingA_Floor1,TypeA
1048,2025-04-08T22:23:02.000Z,17.42,73.21,BuildingB_Floor2,TypeB
1100,2025-04-07T12:00:21.000Z,30.5,39.3,BuildingA_Floor1,TypeA
1087,2025-04-09T00:00:04.000Z,32.91,50.8,BuildingA_Floor2,TypeB
1092,2025-04-10T05:17:29.000Z,25.11,58.66,BuildingA_Floor1,TypeA
1017,2025-04-11T15:34:16.000Z,27.1,58.44,BuildingA_Floor1,TypeB
1083,2025-04-10T02:23:36.000Z,28.01,77.06,BuildingB_Floor1,TypeB
1055,2025-04-10T18:53:35.000Z,17.4,58.06,BuildingB_Floor1,TypeB
1095,2025-04-10T14:47:54.000Z,20.67,69.34,BuildingB_Floor1,TypeA
1074,2025-04-11T09:35:18.000Z,15.64,45.21,BuildingA_Floor1,TypeC
1007,2025-04-08T04:59:41.000Z,24.56,56.11,BuildingB_Floor1,TypeC
1025,2025-04-09T08:53:10.000Z,21.1,53.24,BuildingB_Floor2,TypeB
1022,2025-04-09T07:44:58.000Z,24.89,49.56,BuildingB_Floor1,TypeC
1047,2025-04-07T04:57:41.000Z,22.25,55.39,BuildingB_Floor2,TypeC
1061,2025-04-11T23:42:43.000Z,30.96,42.3,BuildingB_Floor1,TypeB
1050,2025-04-09T23:33:45.000Z,20.09,55.51,BuildingA_Floor2,TypeB
1085,2025-04-11T08:55:09.000Z,16.38,76.66,BuildingA_Floor1,TypeC
1099,2025-04-08T09:49:11.000Z,28.68,58.0,BuildingB_Floor1,TypeA
1083,2025-04-08T08:04:59.000Z,23.98,59.02,BuildingA_Floor1,TypeA
1051,2025-04-10T05:31:57.000Z,29.76,65.57,BuildingA_Floor1,TypeB
1086,2025-04-08T14:35:23.000Z,29.69,35.36,BuildingA_Floor2,TypeC
1071,2025-04-11T04:12:14.000Z,16.71,70.55,BuildingB_Floor2,TypeB
1067,2025-04-11T02:26:06.000Z,18.28,78.68,BuildingA_Floor1,TypeB
1006,2025-04-09T19:50:45.000Z,33.49,55.63,BuildingB_Floor1,TypeC
1091,2025-04-10T13:41:00.000Z,23.82,60.83,BuildingB_Floor1,TypeB
1072,2025-04-07T17:37:01.000Z,25.68,43.53,BuildingA_Floor2,TypeA
1018,2025-04-07T08:54:52.000Z,34.11,45.55,BuildingB_Floor2,TypeA
1014,2025-04-10T13:09:06.000Z,33.66,43.79,BuildingB_Floor2,TypeA
